arber_LUFTTEMPERATUR,arber_NIEDERSCHLAGSHOEHE,arber_DAMPFDRUCK,arber_NIEDERSCHLAGSHOEHE_IND,arber_SCHNEEHOEHE,schorndorf_LUFTTEMPERATUR,schorndorf_NIEDERSCHLAGSHOEHE,schorndorf_DAMPFDRUCK,schorndorf_NIEDERSCHLAGSHOEHE_IND,schorndorf_SCHNEEHOEHE,straubing_LUFTTEMPERATUR,straubing_NIEDERSCHLAGSHOEHE,straubing_DAMPFDRUCK,straubing_NIEDERSCHLAGSHOEHE_IND,straubing_SCHNEEHOEHE
-0.5,11.7,5.9,7,115,7.8,5.4,8.3,6.0,0.0,9.2,6.5,8.2,4.0,0.0
-0.5,16.6,5.9,8,125,7.6,0.9,8.7,6.0,0.0,8.2,1.8,9.1,4.0,0.0
2.6,2.6,7.4,6,130,9.2,1.3,10.2,6.0,0.0,10.7,0.0,10.1,4.0,0.0
6.4,4.3,6.3,8,114,10.0,0.1,9.3,6.0,0.0,12.7,0.1,10.0,4.0,0.0
-1.4,0.6,5.5,7,98,7.8,0.0,6.9,0.0,0.0,8.4,0.0,6.7,4.0,0.0
-3.3,1.0,4.8,7,98,3.4,0.0,6.4,6.0,0.0,3.3,0.7,6.5,4.0,0.0
-3.5,0.0,4.7,7,99,3.4,0.0,5.8,0.0,0.0,3.9,0.0,5.9,4.0,0.0
0.6,0.0,5.0,7,98,5.9,0.0,6.8,0.0,0.0,7.3,0.1,7.0,4.0,0.0
1.6,0.4,5.7,8,97,6.9,0.0,7.6,0.0,0.0,8.4,0.0,7.6,4.0,0.0
-1.8,0.0,5.3,7,95,6.7,0.0,6.9,0.0,0.0,7.7,0.0,6.8,4.0,0.0
-0.7,0.0,5.1,0,95,5.5,0.0,6.0,0.0,0.0,7.0,0.0,6.4,0.0,0.0
4.8,0.0,3.2,0,92,6.1,0.0,6.1,0.0,0.0,8.7,0.0,5.7,0.0,0.0
6.8,0.0,3.2,0,89,7.0,0.0,6.6,0.0,0.0,9.7,0.0,6.3,0.0,0.0
3.3,0.0,6.2,7,82,7.5,0.0,7.5,0.0,0.0,10.2,0.0,7.8,0.0,0.0
-2.0,0.1,4.8,7,78,5.2,0.0,6.1,0.0,0.0,7.5,0.0,6.2,4.0,0.0
-3.5,1.3,4.7,7,78,3.7,0.1,6.4,6.0,0.0,4.7,2.1,6.7,4.0,0.0
-3.0,0.5,4.9,7,79,4.9,0.7,6.7,6.0,0.0,5.5,1.3,6.6,4.0,0.0
-0.1,0.9,6.1,8,79,7.6,4.1,9.0,6.0,0.0,7.8,1.9,8.7,4.0,0.0
-0.5,0.5,5.9,7,76,7.8,0.1,8.4,6.0,0.0,8.3,0.0,8.8,4.0,0.0
-0.5,0.1,5.9,7,75,5.2,0.3,7.8,6.0,0.0,6.1,0.0,7.9,4.0,0.0
1.8,0.0,6.4,0,75,9.1,0.0,8.4,0.0,0.0,9.4,0.0,8.4,4.0,0.0
2.4,0.0,4.5,0,71,7.0,0.0,6.7,0.0,0.0,8.8,0.0,6.9,0.0,0.0
4.7,0.0,4.3,0,68,7.4,0.0,7.5,0.0,0.0,9.3,0.0,7.4,0.0,0.0
5.9,0.0,5.4,0,62,10.5,0.0,7.8,0.0,0.0,11.0,0.0,7.5,0.0,0.0
5.6,0.0,5.5,6,57,10.0,0.8,7.3,6.0,0.0,12.2,0.0,7.2,4.0,0.0
-0.4,0.0,4.9,0,53,7.5,0.0,6.3,0.0,0.0,9.2,0.0,5.8,0.0,0.0
-0.8,0.0,3.3,0,52,4.0,0.0,4.8,0.0,0.0,6.9,0.0,4.7,0.0,0.0
3.8,0.0,4.0,0,49,6.1,0.0,5.4,0.0,0.0,8.8,0.0,5.6,0.0,0.0
6.2,0.0,4.5,0,46,9.1,0.0,6.5,0.0,0.0,11.5,0.0,7.5,0.0,0.0
9.3,0.0,5.6,0,41,11.4,0.0,7.5,0.0,0.0,13.9,0.0,8.5,0.0,0.0
6.6,0.9,8.2,6,0,10.4,1.6,9.4,6.0,0.0,12.7,0.7,10.2,4.0,0.0
5.2,0.0,7.5,0,0,10.1,0.0,8.3,0.0,0.0,12.2,0.0,8.1,0.0,0.0
7.6,0.0,6.4,0,0,10.7,0.0,8.2,0.0,0.0,12.1,0.0,7.8,0.0,0.0
11.1,0.0,5.4,0,0,13.0,0.0,8.2,0.0,0.0,14.9,0.0,8.5,0.0,0.0
10.3,25.6,10.0,8,0,14.8,2.4,12.8,6.0,0.0,16.0,10.6,12.4,4.0,0.0
1.8,17.3,7.0,8,0,8.7,6.4,10.5,6.0,0.0,8.9,4.1,10.2,4.0,0.0
1.7,0.0,6.4,6,0,6.9,0.0,9.0,6.0,0.0,7.4,0.5,8.7,4.0,0.0
3.0,1.3,7.6,6,0,8.2,0.3,9.9,6.0,0.0,8.7,1.0,10.1,4.0,0.0
5.5,0.6,9.0,6,0,10.3,0.5,11.5,6.0,0.0,10.9,0.0,11.4,4.0,0.0
10.3,0.0,11.1,0,0,10.7,0.0,11.8,0.0,0.0,12.0,0.0,11.9,0.0,0.0
11.3,0.0,9.2,0,0,10.7,0.0,11.3,0.0,0.0,12.1,0.0,11.6,0.0,0.0
11.8,0.7,9.6,6,0,10.8,0.5,12.1,6.0,0.0,10.9,0.4,12.2,4.0,0.0
9.7,0.0,11.5,6,0,12.0,0.1,13.2,6.0,0.0,13.1,0.0,13.5,4.0,0.0
10.5,0.0,10.7,0,0,11.7,0.0,12.7,0.0,0.0,12.3,0.0,13.0,4.0,0.0
10.1,0.0,4.5,0,0,11.1,0.0,10.5,0.0,0.0,10.9,0.0,10.1,0.0,0.0
8.2,0.0,3.5,0,0,9.9,0.0,8.3,0.0,0.0,9.7,0.0,7.9,0.0,0.0
4.9,0.0,4.7,0,0,8.0,0.0,7.3,0.0,0.0,9.2,0.0,7.2,0.0,0.0
4.9,0.0,4.4,0,0,8.9,0.0,7.4,0.0,0.0,9.3,0.0,7.1,0.0,0.0
5.4,0.0,5.5,0,0,6.4,0.0,7.5,0.0,0.0,7.4,0.0,7.5,0.0,0.0
4.0,0.0,5.5,0,0,6.6,0.0,8.2,0.0,0.0,7.0,0.0,7.9,0.0,0.0
3.7,0.0,5.6,6,0,4.5,0.0,7.9,0.0,0.0,5.6,0.0,8.1,0.0,0.0
0.0,1.4,6.1,8,0,5.9,1.8,8.6,6.0,0.0,6.9,0.0,8.2,4.0,0.0
-0.6,2.9,5.9,8,0,6.5,2.7,9.2,6.0,0.0,6.6,2.1,8.7,4.0,0.0
-1.0,0.4,5.7,7,1,6.1,0.1,8.4,6.0,0.0,6.4,0.3,8.3,4.0,0.0
-1.4,0.3,5.5,7,1,5.5,0.0,7.7,0.0,0.0,6.1,0.0,7.9,4.0,0.0
-1.5,17.9,5.5,7,1,5.8,4.2,8.0,6.0,0.0,5.8,2.9,7.8,4.0,0.0
-1.9,10.9,5.3,7,13,5.4,3.1,8.0,6.0,0.0,5.9,5.4,7.9,4.0,0.0
-4.4,0.7,4.4,7,21,2.5,0.1,6.3,8.0,0.0,3.2,0.1,6.2,4.0,0.0
-3.8,0.0,4.6,7,22,1.5,0.0,5.9,0.0,0.0,1.4,0.0,6.0,0.0,0.0
0.8,0.9,6.5,6,20,5.0,3.1,7.7,6.0,0.0,4.8,0.0,7.9,4.0,0.0
-0.1,10.1,6.1,8,17,7.0,1.3,8.8,6.0,0.0,6.6,1.4,8.6,4.0,0.0
-3.0,0.0,4.9,7,17,3.6,0.0,7.5,0.0,0.0,5.1,0.0,7.4,0.0,0.0
-3.2,0.0,4.8,7,14,1.1,0.0,6.3,0.0,0.0,3.4,0.0,6.4,0.0,0.0
-2.9,0.0,4.4,6,14,1.4,0.0,6.0,0.0,0.0,1.8,0.0,6.3,0.0,0.0
2.2,0.0,2.8,6,13,4.9,0.0,7.0,0.0,0.0,4.3,0.0,7.1,0.0,0.0
5.8,0.0,5.4,0,12,4.5,0.0,7.2,0.0,0.0,5.8,0.0,7.3,0.0,0.0
11.2,0.0,4.3,0,6,3.0,0.0,7.0,0.0,0.0,5.9,0.0,7.7,0.0,0.0
9.0,0.0,5.9,0,0,4.9,0.0,7.9,0.0,0.0,9.9,0.0,9.0,0.0,0.0
9.9,0.0,7.2,0,0,6.4,0.0,9.1,0.0,0.0,12.3,0.0,10.6,0.0,0.0
5.8,0.0,7.8,0,0,5.8,0.0,9.1,0.0,0.0,7.0,0.1,9.4,4.0,0.0
2.5,9.1,7.3,6,0,9.7,0.0,10.2,6.0,0.0,8.9,0.0,9.8,4.0,0.0
5.8,0.8,9.3,6,0,14.0,0.0,12.1,0.0,0.0,13.7,0.0,11.6,0.0,0.0
5.1,1.4,8.8,6,0,13.1,0.0,11.4,0.0,0.0,11.6,0.0,10.8,0.0,0.0
3.2,11.2,7.7,6,0,11.1,5.2,10.3,6.0,0.0,11.7,0.2,10.3,4.0,0.0
2.5,5.3,7.3,8,0,8.5,6.5,10.4,6.0,0.0,9.2,5.8,10.4,4.0,0.0
-2.0,2.0,5.3,7,2,4.8,0.8,8.2,6.0,0.0,5.4,0.5,8.0,4.0,0.0
-0.3,0.0,5.4,0,3,3.9,0.0,7.6,0.0,0.0,3.7,0.0,7.2,4.0,0.0
2.1,5.8,5.1,7,2,3.9,0.5,7.8,6.0,0.0,2.7,0.3,7.3,4.0,0.0
-2.4,13.6,5.1,8,4,5.4,6.1,7.3,6.0,0.0,5.2,6.3,7.3,4.0,0.0
1.5,10.1,6.9,8,6,9.7,0.1,9.4,6.0,0.0,9.9,0.5,9.5,4.0,0.0
5.7,0.1,8.2,6,0,14.0,0.0,11.3,0.0,0.0,13.3,0.0,10.5,0.0,0.0
9.2,0.0,5.1,0,0,11.6,0.0,10.2,0.0,0.0,8.7,0.0,9.7,0.0,0.0
7.9,0.2,5.3,6,0,8.7,0.5,9.9,6.0,0.0,7.1,0.2,9.5,4.0,0.0
1.6,0.8,6.2,8,0,6.2,2.6,9.2,6.0,0.0,6.2,2.7,9.1,4.0,0.0
0.6,3.3,6.4,6,0,4.5,4.5,8.4,6.0,0.0,4.1,1.4,7.6,4.0,0.0
-0.7,1.0,5.8,8,0,4.0,5.6,8.0,6.0,0.0,4.2,5.2,7.7,4.0,0.0
-2.1,3.0,5.1,7,0,4.2,2.4,8.0,6.0,0.0,4.3,3.8,7.8,4.0,0.0
-1.4,0.0,4.9,0,4,2.6,0.0,7.3,0.0,0.0,2.5,0.0,7.1,4.0,0.0
1.7,1.0,4.2,6,4,2.7,6.0,7.0,6.0,0.0,2.8,3.3,6.7,4.0,0.0
-1.4,3.4,5.5,8,2,4.4,1.0,8.0,8.0,0.0,4.2,1.7,7.5,4.0,0.0
-5.6,16.2,3.9,7,4,1.7,1.4,6.3,8.0,0.0,2.0,1.5,6.2,4.0,0.0
-5.5,19.5,3.9,7,27,1.8,2.0,6.3,8.0,0.0,2.5,0.0,6.1,4.0,0.0
-6.0,3.5,3.7,7,45,1.7,0.0,6.0,8.0,1.0,1.6,0.0,5.7,0.0,0.0
-6.9,1.3,3.5,7,43,-0.8,1.7,5.6,7.0,0.0,-0.7,0.9,5.3,4.0,0.0
-9.3,0.4,2.9,7,44,-2.5,0.0,4.6,0.0,1.0,-2.2,0.0,4.5,4.0,0.0
-6.3,9.0,3.2,7,44,-3.3,12.6,4.4,7.0,1.0,-3.0,9.8,4.3,4.0,0.0
-7.6,4.5,3.4,7,54,-1.7,6.6,5.4,7.0,18.0,-1.6,2.7,5.2,4.0,13.0
-9.8,0.0,2.8,7,58,-4.2,0.1,4.1,7.0,18.0,-5.1,0.0,3.9,0.0,13.0
-10.0,8.8,2.8,7,57,-5.6,11.8,3.8,7.0,17.0,-4.2,6.4,4.0,4.0,11.0
-12.1,3.1,2.3,7,66,-7.0,0.1,3.4,7.0,23.0,-7.5,0.0,3.2,4.0,21.0
-9.6,0.0,2.9,0,68,-10.6,0.0,2.6,0.0,23.0,-9.2,0.0,2.8,4.0,18.0
-11.3,0.0,2.5,0,62,-6.1,0.0,3.6,0.0,20.0,-6.4,0.0,3.5,4.0,16.0
-6.3,8.4,2.8,7,62,-4.6,4.5,4.0,7.0,20.0,-5.9,5.2,3.5,4.0,14.0
-2.9,28.6,5.0,8,68,-0.4,24.1,5.9,8.0,23.0,-1.4,24.9,5.3,4.0,19.0
0.9,5.2,6.5,6,68,0.7,0.5,6.4,6.0,20.0,0.6,0.9,6.2,4.0,18.0
3.1,4.9,7.5,8,59,4.3,1.1,7.7,8.0,15.0,2.3,1.4,6.8,4.0,13.0
-7.8,9.4,3.3,7,52,-0.7,4.5,5.1,7.0,0.0,-0.3,8.2,5.2,4.0,8.0
-9.5,11.7,2.8,7,63,-1.8,1.4,4.9,7.0,8.0,-1.5,4.8,4.8,4.0,22.0
-5.1,31.3,4.0,7,72,1.6,2.7,6.5,8.0,9.0,1.4,3.1,6.1,4.0,22.0
-5.7,10.9,3.8,7,92,1.4,4.2,6.2,8.0,3.0,1.6,2.0,6.0,4.0,10.0
-12.9,4.4,2.0,7,105,-5.3,0.3,3.5,7.0,4.0,-4.3,0.6,3.5,4.0,8.0
-13.6,5.2,1.9,7,108,-6.3,4.2,3.6,7.0,4.0,-5.6,1.3,3.5,4.0,9.0
-13.6,2.0,1.9,7,113,-6.2,2.2,3.8,7.0,11.0,-5.4,2.9,3.8,4.0,10.0
-14.3,2.8,1.8,7,117,-8.5,0.1,2.9,7.0,16.0,-8.9,0.1,2.8,4.0,16.0
-10.4,1.5,2.5,7,120,-4.9,0.4,3.8,7.0,16.0,-6.7,0.8,3.3,4.0,14.0
-12.6,1.3,2.1,7,122,-8.5,0.0,3.0,0.0,19.0,-9.2,0.0,2.8,4.0,14.0
-8.5,8.7,3.0,7,122,-2.6,1.1,4.1,8.0,18.0,-5.3,0.4,3.6,4.0,14.0
-3.9,11.5,4.4,7,129,0.8,7.1,6.1,8.0,16.0,1.4,6.5,6.0,4.0,11.0
-2.3,0.0,5.0,0,142,1.8,0.0,6.5,0.0,15.0,1.3,0.0,6.2,0.0,11.0
1.6,0.4,6.0,8,138,-0.2,0.0,5.9,0.0,13.0,0.1,0.5,5.6,4.0,10.0
6.7,0.0,5.6,0,115,-0.5,0.0,5.7,6.0,9.0,-0.2,0.0,5.6,4.0,9.0
0.5,7.4,5.5,8,113,0.2,12.6,6.2,8.0,6.0,-0.3,6.7,5.7,4.0,9.0
-11.3,0.4,2.4,7,115,-4.8,0.5,4.0,7.0,16.0,-4.2,0.5,4.0,4.0,12.0
-13.5,1.0,1.9,7,116,-9.2,0.2,2.8,7.0,18.0,-8.5,0.2,2.7,4.0,14.0
-11.2,0.3,2.4,7,117,-5.3,0.3,3.8,7.0,18.0,-6.0,1.2,3.6,4.0,14.0
-9.1,0.0,2.7,0,117,-7.9,0.0,3.2,0.0,18.0,-7.9,0.0,3.1,0.0,15.0
-7.5,0.0,1.9,0,117,-16.0,0.0,1.7,0.0,18.0,-13.0,0.0,2.0,0.0,15.0
-4.0,0.0,2.7,0,115,-17.1,0.0,1.4,0.0,18.0,-13.6,0.0,1.9,4.0,15.0
-5.3,0.0,3.7,7,111,-5.8,0.4,3.8,4.0,18.0,-5.4,0.1,3.8,4.0,15.0
-7.0,0.7,3.4,7,109,-1.2,0.3,5.3,7.0,18.0,-1.0,0.6,5.2,4.0,14.0
-8.4,1.7,3.0,7,108,-0.8,0.1,5.3,7.0,18.0,-0.6,1.2,5.2,4.0,13.0
-9.4,1.2,2.8,7,110,-2.8,0.2,4.6,7.0,18.0,-2.5,0.3,4.5,4.0,17.0
-11.1,0.0,2.4,0,112,-5.8,0.0,3.9,0.0,18.0,-5.3,0.0,3.8,0.0,17.0
-9.5,0.0,2.7,0,110,-7.5,0.0,3.3,0.0,17.0,-7.3,0.0,3.2,0.0,15.0
-2.4,9.1,4.2,8,107,-2.1,5.0,4.5,8.0,17.0,-4.5,4.2,3.6,4.0,16.0
2.2,1.8,7.0,6,102,3.6,2.3,7.2,8.0,6.0,1.6,0.4,5.9,4.0,16.0
2.8,9.1,7.4,6,92,4.7,1.3,8.0,6.0,4.0,1.7,4.9,6.2,4.0,15.0
3.0,2.6,6.0,8,83,5.1,3.2,7.1,6.0,2.0,1.6,2.9,6.1,4.0,12.0
-1.2,0.1,5.5,7,78,2.0,0.1,6.9,6.0,0.0,1.3,0.3,6.4,4.0,11.0
-0.3,1.4,5.0,7,79,1.1,0.1,6.5,6.0,0.0,0.7,0.5,6.3,4.0,10.0
-3.2,24.0,4.7,8,79,3.6,4.9,7.2,6.0,0.0,2.1,11.4,6.5,4.0,8.0
1.4,43.8,6.7,8,84,7.7,7.3,10.0,6.0,0.0,4.7,15.2,8.4,4.0,5.0
2.2,15.2,7.1,8,70,9.4,0.1,10.4,6.0,0.0,9.4,0.3,10.2,4.0,0.0
-0.4,2.7,5.9,8,69,7.3,0.1,8.4,6.0,0.0,7.6,0.0,8.0,4.0,0.0
2.9,0.0,3.5,0,73,4.0,0.0,7.4,0.0,0.0,3.6,0.0,7.3,0.0,0.0
4.1,0.0,3.2,0,73,-0.8,0.1,5.8,6.0,0.0,-1.1,0.1,5.6,4.0,0.0
-0.1,3.4,6.0,8,70,2.8,1.6,7.4,6.0,0.0,1.4,0.7,6.7,4.0,0.0
-4.4,1.5,4.3,7,72,2.3,2.9,6.9,8.0,0.0,2.4,0.2,6.4,4.0,0.0
-7.7,2.8,3.2,7,72,0.0,0.8,5.7,7.0,0.0,0.1,1.1,5.4,4.0,0.0
-10.3,3.7,2.6,7,77,-2.1,0.1,4.3,7.0,2.0,-1.4,0.0,4.0,4.0,0.0
-11.8,0.1,2.2,7,86,-4.4,0.0,3.7,0.0,1.0,-2.5,0.0,3.6,4.0,0.0
-9.6,1.0,2.7,7,86,-4.7,2.7,4.0,7.0,1.0,-3.9,2.8,3.8,4.0,0.0
-7.0,2.7,3.4,7,88,-0.2,1.5,5.9,7.0,6.0,-0.7,1.3,5.4,4.0,4.0
-6.4,14.0,3.6,7,92,0.6,0.7,6.1,7.0,6.0,0.9,0.6,5.8,4.0,5.0
-6.9,1.3,3.4,7,112,-0.1,0.1,5.7,7.0,8.0,0.4,1.1,5.4,4.0,3.0
-7.6,1.1,3.2,7,114,-1.0,0.6,5.3,7.0,8.0,-1.4,0.1,5.1,4.0,2.0
-8.8,0.0,2.9,0,116,-3.4,0.0,4.0,0.0,8.0,-4.1,0.0,3.6,0.0,3.0
-6.0,0.0,2.2,0,116,-6.6,0.0,3.2,0.0,7.0,-7.3,0.0,2.7,0.0,3.0
-2.1,0.0,2.7,0,116,-6.4,0.0,3.4,0.0,7.0,-9.1,0.0,2.8,0.0,3.0
0.0,0.0,0.9,0,113,-7.3,0.0,3.1,0.0,6.0,-6.4,0.0,3.2,4.0,3.0
0.9,0.0,0.6,0,112,-6.3,0.0,3.5,0.0,6.0,-5.6,0.0,3.5,4.0,3.0
-5.0,0.0,2.8,0,111,-5.2,0.1,3.8,7.0,5.0,-4.9,0.2,3.6,4.0,3.0
-3.4,0.9,3.4,7,109,-2.9,1.1,4.8,7.0,5.0,-2.9,1.5,4.5,4.0,4.0
-4.0,0.0,4.5,7,111,2.2,0.0,6.3,0.0,5.0,1.0,0.0,5.9,0.0,5.0
-1.6,0.0,5.4,0,109,5.3,0.0,7.1,0.0,0.0,5.6,0.0,6.8,0.0,1.0
0.5,0.0,5.3,0,109,6.2,0.0,7.5,0.0,0.0,6.0,0.0,7.0,0.0,0.0
3.0,0.0,2.1,0,105,2.4,0.0,5.9,0.0,0.0,1.4,0.0,5.6,0.0,0.0
-1.3,0.6,4.6,7,100,1.7,0.4,6.0,6.0,0.0,0.0,0.0,5.5,4.0,0.0
-3.0,0.0,2.5,0,101,-1.5,0.1,5.5,6.0,0.0,-1.5,0.0,5.4,4.0,0.0
0.1,4.7,3.0,8,99,-1.0,1.8,5.4,6.0,0.0,-1.4,4.4,5.4,4.0,0.0
0.9,23.9,6.5,8,91,6.8,13.9,9.1,8.0,0.0,4.0,11.6,7.9,4.0,0.0
-3.3,2.3,4.7,7,88,1.7,2.8,6.6,8.0,0.0,2.9,1.7,6.9,4.0,0.0
-1.2,3.4,5.5,7,90,0.8,1.9,6.3,8.0,0.0,0.6,0.0,5.7,4.0,0.0
-1.7,0.0,5.3,0,91,0.6,0.0,6.2,0.0,0.0,0.7,0.0,6.0,0.0,0.0
-1.2,0.0,4.4,0,90,-0.3,0.0,5.6,0.0,0.0,0.4,0.0,5.5,0.0,0.0
0.1,0.1,4.3,7,90,-0.7,0.0,5.3,0.0,0.0,0.3,0.0,5.2,0.0,0.0
-0.4,0.0,4.8,0,88,0.7,0.0,5.9,7.0,0.0,1.6,0.0,5.8,4.0,0.0
-3.6,1.2,4.3,7,86,0.7,2.9,6.4,7.0,0.0,2.0,0.3,6.4,4.0,0.0
-5.4,0.0,3.9,7,87,0.0,0.0,5.9,0.0,3.0,1.2,0.0,5.8,4.0,0.0
-9.1,0.1,2.8,7,87,-3.1,0.0,4.2,0.0,0.0,-1.1,0.0,4.6,0.0,0.0
-11.4,0.0,2.3,7,86,-6.4,0.0,3.0,0.0,0.0,-3.2,0.0,3.5,4.0,0.0
-12.0,0.0,1.8,0,85,-7.2,0.0,2.8,0.0,0.0,-5.0,0.0,2.9,0.0,0.0
-12.0,0.0,1.3,0,85,-7.4,0.0,2.5,0.0,0.0,-5.6,0.0,2.6,0.0,0.0
-6.7,0.0,1.0,0,84,-5.0,0.0,3.1,0.0,0.0,-3.7,0.0,3.3,0.0,0.0
-6.9,0.0,1.2,0,84,-3.4,0.0,3.3,0.0,0.0,-1.4,0.0,3.2,0.0,0.0
-4.2,0.5,2.6,7,83,-3.6,0.3,3.4,7.0,0.0,-1.6,0.9,3.3,4.0,0.0
-3.7,0.8,4.3,7,83,0.1,0.8,5.9,8.0,1.0,-0.2,0.3,5.7,4.0,1.0
-2.7,0.0,4.7,0,84,2.5,0.0,6.1,0.0,0.0,2.2,0.0,6.6,0.0,0.0
-4.2,0.0,3.7,0,84,0.8,0.0,5.2,0.0,0.0,0.8,0.0,5.1,0.0,0.0
-7.0,0.0,2.4,7,84,0.9,0.0,3.6,0.0,0.0,1.5,0.0,3.8,0.0,0.0
-5.0,0.0,3.4,7,82,0.0,0.0,4.5,0.0,0.0,1.1,0.0,4.3,0.0,0.0
0.9,0.0,3.4,0,82,-0.5,0.0,5.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0
0.4,0.0,3.1,0,81,-0.4,0.0,4.8,0.0,0.0,1.6,0.0,5.0,0.0,0.0
-7.2,0.0,2.5,7,79,-1.2,0.0,3.7,0.0,0.0,0.8,0.0,3.9,0.0,0.0
-8.3,0.0,1.5,0,78,-1.4,0.0,2.8,0.0,0.0,-0.6,0.0,2.8,0.0,0.0
-1.7,0.0,1.1,0,78,-1.9,0.0,2.8,0.0,0.0,0.5,0.0,2.7,0.0,0.0
0.5,4.2,4.9,7,78,4.0,2.4,5.4,6.0,0.0,4.0,1.5,4.9,4.0,0.0
-1.2,0.5,5.5,8,82,6.4,0.0,7.4,0.0,0.0,6.2,0.2,7.0,4.0,0.0
-1.8,0.0,5.2,0,82,6.3,0.0,6.4,0.0,0.0,7.0,0.0,5.9,0.0,0.0
3.8,0.0,4.4,0,80,3.4,0.0,6.3,0.0,0.0,5.4,0.0,6.1,0.0,0.0
5.6,0.0,4.0,6,77,4.6,0.0,7.2,0.0,0.0,6.4,0.0,6.5,4.0,0.0
4.0,0.0,5.9,6,74,6.3,0.0,7.7,0.0,0.0,8.0,0.0,7.5,0.0,0.0
4.5,0.0,6.3,0,70,7.7,0.0,7.8,0.0,0.0,9.0,0.0,7.3,0.0,0.0
4.2,0.4,6.6,6,67,8.8,0.0,9.3,6.0,0.0,9.7,1.0,8.3,4.0,0.0
2.6,8.1,7.2,8,61,8.2,19.2,10.1,6.0,0.0,8.3,19.9,9.8,4.0,0.0
-2.2,0.4,5.1,7,57,4.5,2.4,7.9,6.0,0.0,5.4,4.5,7.9,4.0,0.0
-4.9,0.0,4.1,7,58,3.2,0.0,6.0,0.0,0.0,4.6,0.0,5.7,0.0,0.0
-5.8,0.0,3.7,0,58,0.9,0.0,5.0,0.0,0.0,2.3,0.0,4.6,0.0,0.0
-3.4,0.0,3.9,0,57,2.1,0.0,5.3,0.0,0.0,3.6,0.0,5.0,0.0,0.0
1.9,0.0,3.0,0,57,3.7,0.0,5.6,0.0,0.0,4.9,0.0,5.5,0.0,0.0
3.2,0.0,5.0,0,57,5.5,0.0,6.9,0.0,0.0,7.0,0.0,6.3,0.0,0.0
5.1,0.0,3.2,0,54,6.1,0.0,6.1,0.0,0.0,7.8,0.0,6.0,0.0,0.0
4.9,0.0,5.0,0,51,7.1,0.0,7.0,0.0,0.0,8.6,0.0,6.5,0.0,0.0
0.0,0.0,5.2,7,47,6.2,0.0,6.9,0.0,0.0,7.7,0.0,6.8,0.0,0.0
-0.7,0.0,5.1,0,47,5.8,0.0,7.4,0.0,0.0,5.5,0.0,7.2,0.0,0.0
0.6,0.4,5.6,7,45,6.2,0.1,8.1,6.0,0.0,5.7,0.0,7.5,4.0,0.0
2.5,0.0,5.1,0,44,5.2,0.0,7.1,0.0,0.0,6.9,0.0,6.9,0.0,0.0
4.3,0.4,5.4,6,43,7.4,0.1,7.5,6.0,0.0,8.9,0.0,6.9,4.0,0.0
3.2,22.1,7.5,6,40,10.8,2.1,10.2,6.0,0.0,11.0,3.1,9.7,4.0,0.0
4.7,3.2,8.4,6,33,12.1,0.2,11.9,6.0,0.0,12.9,0.2,11.6,4.0,0.0
8.2,0.0,9.1,0,30,11.4,0.0,10.7,0.0,0.0,13.0,0.0,10.4,0.0,0.0
11.1,0.0,7.3,6,27,12.0,0.1,10.4,6.0,0.0,13.8,0.0,10.3,4.0,0.0
3.5,15.7,7.5,8,26,9.2,9.1,10.7,6.0,0.0,10.3,11.5,10.3,4.0,0.0
1.9,0.0,6.4,8,25,8.1,0.0,8.7,6.0,0.0,9.4,0.1,8.6,4.0,0.0
5.3,0.7,8.5,6,24,11.6,0.9,11.2,6.0,0.0,13.0,0.0,10.9,4.0,0.0
9.7,0.0,9.1,0,23,15.2,0.0,11.1,0.0,0.0,16.2,0.0,10.9,0.0,0.0
4.1,0.0,6.3,0,20,12.9,0.0,8.5,0.0,0.0,13.7,0.0,7.9,0.0,0.0
3.3,0.0,5.1,0,0,10.9,0.0,7.3,0.0,0.0,12.8,0.0,6.5,0.0,0.0
3.5,0.0,4.4,0,0,8.0,0.0,6.7,0.0,0.0,10.7,0.0,5.8,0.0,0.0
6.6,1.4,6.1,6,0,9.9,0.7,8.5,6.0,0.0,11.3,0.1,7.6,4.0,0.0
1.5,7.6,6.2,8,0,7.9,5.0,8.5,6.0,0.0,8.8,0.3,7.8,4.0,0.0
-4.0,8.1,4.4,7,2,4.6,0.2,6.4,6.0,0.0,5.6,0.0,5.7,4.0,0.0
-3.3,0.7,4.6,7,10,4.5,0.0,6.4,0.0,0.0,6.3,0.0,5.6,0.0,0.0
-2.1,0.0,5.1,7,13,3.4,0.0,6.5,0.0,0.0,5.3,0.2,6.3,4.0,0.0
-0.2,0.0,4.9,0,12,6.9,0.0,7.0,0.0,0.0,6.3,0.0,5.8,0.0,0.0
2.8,0.0,4.4,0,10,7.5,0.0,6.5,0.0,0.0,8.5,0.0,5.9,0.0,0.0
4.4,0.0,4.8,0,8,8.1,0.0,6.7,0.0,0.0,10.6,0.0,6.2,0.0,0.0
6.6,0.0,5.1,0,0,9.3,0.0,7.4,0.0,0.0,11.8,0.0,6.8,0.0,0.0
9.3,0.0,6.1,0,0,10.7,0.0,8.3,0.0,0.0,12.8,0.0,7.3,0.0,0.0
10.7,0.0,6.7,0,0,12.3,0.0,9.1,0.0,0.0,14.4,0.0,8.4,0.0,0.0
