DATE, MESS_DATUM, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE
23.12.2014,20141223,   3,    6.9,   8.1,  -999,    -999,   80.92,-999,   10.5,    0.3,   -3.7,-999,   0.0,   0,     -999,   0
24.12.2014,20141224,   3,    3.1,   6.3,  -999,    -999,   81.83,-999,    6.9,   -2.3,   -5.9,-999,   1.8,   4,     -999,   0
25.12.2014,20141225,   3,    3.9,   6.4,  -999,    -999,   78.58,-999,    6.9,    0.3,    0.0,-999,   2.4,   4,     -999,   0
26.12.2014,20141226,   3,   -0.8,   5.3,  -999,    -999,   92.00,-999,    1.3,   -8.0,  -12.3,-999,   2.1,   4,     -999,   0
27.12.2014,20141227,   3,   -4.9,   3.8,  -999,    -999,   88.25,-999,   -2.5,   -9.2,  -12.4,-999,   3.1,   4,     -999,   2
28.12.2014,20141228,   3,   -6.4,   3.2,  -999,    -999,   82.33,-999,   -3.2,  -14.0,  -18.1,-999,   0.0,   0,     -999,   3
29.12.2014,20141229,   3,   -8.4,   2.9,  -999,    -999,   89.46,-999,   -5.1,  -15.0,  -18.9,-999,   1.4,   4,     -999,   3
30.12.2014,20141230,   3,   -6.2,   3.6,  -999,    -999,   91.54,-999,   -4.0,  -10.1,  -12.2,-999,   3.5,   4,     -999,   7
31.12.2014,20141231,   3,   -1.4,   5.2,  -999,    -999,   92.88,-999,    1.0,   -4.3,   -3.4,-999,   0.2,   4,     -999,  12
01.01.2015,20150101,   3,    0.1,   5.8,  -999,    -999,   94.50,-999,    1.1,   -0.4,   -0.5,-999,   0.0,   0,     -999,  10
02.01.2015,20150102,   3,    0.0,   5.5,  -999,    -999,   90.04,-999,    2.6,   -3.2,   -4.3,-999,   2.9,   4,     -999,   8
03.01.2015,20150103,   3,    1.1,   5.9,  -999,    -999,   88.96,-999,    2.6,    0.0,    0.0,-999,  10.7,   4,     -999,   5
04.01.2015,20150104,   3,    0.9,   5.8,  -999,    -999,   89.42,-999,    1.4,    0.1,   -0.6,-999,   0.3,   4,     -999,  11
05.01.2015,20150105,   3,   -0.3,   5.2,  -999,    -999,   87.25,-999,    1.9,   -4.3,   -6.6,-999,   0.0,   0,     -999,   8
06.01.2015,20150106,   3,   -3.2,   4.5,  -999,    -999,   92.33,-999,    2.6,   -8.2,   -9.7,-999,   0.0,   0,     -999,   8
07.01.2015,20150107,   3,   -0.9,   5.3,  -999,    -999,   91.00,-999,    1.5,   -8.2,  -10.1,-999,   1.1,   4,     -999,   6
08.01.2015,20150108,   3,    2.6,   6.4,  -999,    -999,   86.88,-999,    6.1,   -1.4,   -2.3,-999,   2.3,   4,     -999,   4
09.01.2015,20150109,   3,    5.5,   7.6,  -999,    -999,   83.92,-999,    7.9,    2.9,    0.7,-999,   6.4,   4,     -999,   0
10.01.2015,20150110,   3,   11.4,  10.9,  -999,    -999,   81.13,-999,   13.2,    6.8,    5.8,-999,   4.1,   4,     -999,   0
11.01.2015,20150111,   3,    3.3,   5.6,  -999,    -999,   72.58,-999,    6.9,    0.6,   -0.6,-999,   0.8,   4,     -999,   0
12.01.2015,20150112,   3,    3.5,   5.8,  -999,    -999,   74.54,-999,    5.1,    1.7,    1.3,-999,   0.0,   4,     -999,   0
13.01.2015,20150113,   3,    6.4,   4.4,  -999,    -999,   46.75,-999,   10.5,    0.7,   -0.9,-999,   0.5,   4,     -999,   0
14.01.2015,20150114,   3,    5.6,   6.6,  -999,    -999,   73.00,-999,    9.0,   -0.2,   -3.7,-999,   1.5,   4,     -999,   0
15.01.2015,20150115,   3,    2.8,   5.7,  -999,    -999,   76.79,-999,    6.4,   -2.0,   -4.6,-999,   0.0,   0,     -999,   0
16.01.2015,20150116,   3,    2.9,   5.9,  -999,    -999,   79.79,-999,    6.7,   -0.6,   -3.5,-999,   0.1,   4,     -999,   0
17.01.2015,20150117,   3,    1.7,   6.5,  -999,    -999,   94.67,-999,    3.3,   -0.7,   -2.6,-999,   4.4,   4,     -999,   0
18.01.2015,20150118,   3,    1.3,   6.3,  -999,    -999,   94.58,-999,    2.8,   -0.5,   -2.2,-999,   0.0,   0,     -999,   0
19.01.2015,20150119,   3,    0.5,   5.8,  -999,    -999,   92.13,-999,    3.9,   -3.2,   -4.9,-999,   0.0,   0,     -999,   0
20.01.2015,20150120,   3,   -1.3,   5.2,  -999,    -999,   93.42,-999,    0.9,   -3.5,   -5.6,-999,   0.4,   4,     -999,   0
21.01.2015,20150121,   3,    0.2,   5.4,  -999,    -999,   86.42,-999,    2.9,   -1.7,   -4.0,-999,   0.0,   0,     -999,   0
22.01.2015,20150122,   3,    1.1,   5.9,  -999,    -999,   89.17,-999,    4.2,   -2.5,   -4.9,-999,   1.0,   4,     -999,   0
23.01.2015,20150123,   3,    0.9,   6.0,  -999,    -999,   92.13,-999,    1.8,    0.0,   -0.2,-999,   0.0,   0,     -999,   0
24.01.2015,20150124,   3,   -0.4,   5.2,  -999,    -999,   86.46,-999,    0.1,   -0.7,   -1.1,-999,   1.2,   4,     -999,   0
25.01.2015,20150125,   3,    0.3,   5.4,  -999,    -999,   86.29,-999,    2.3,   -1.0,   -1.9,-999,   0.8,   4,     -999,   2
26.01.2015,20150126,   3,    0.4,   5.7,  -999,    -999,   90.67,-999,    1.5,   -0.7,   -0.9,-999,   1.6,   4,     -999,   2
27.01.2015,20150127,   3,    0.7,   5.8,  -999,    -999,   89.54,-999,    1.9,   -0.6,   -1.5,-999,   0.5,   4,     -999,   2
28.01.2015,20150128,   3,    0.9,   5.6,  -999,    -999,   86.13,-999,    2.1,   -0.3,   -0.3,-999,   1.0,   4,     -999,   0
29.01.2015,20150129,   3,    0.7,   5.5,  -999,    -999,   85.63,-999,    2.3,   -1.3,   -3.0,-999,   1.6,   4,     -999,   3
30.01.2015,20150130,   3,   -0.6,   5.1,  -999,    -999,   86.25,-999,    1.5,   -5.0,   -7.8,-999,   2.8,   4,     -999,   5
31.01.2015,20150131,   3,   -2.1,   4.7,  -999,    -999,   88.83,-999,    1.0,   -8.0,  -12.3,-999,   0.0,   0,     -999,   6
01.02.2015,20150201,   3,   -0.9,   4.8,  -999,    -999,   84.88,-999,    1.6,   -6.0,  -10.2,-999,   0.5,   4,     -999,   5
02.02.2015,20150202,   3,   -0.4,   5.1,  -999,    -999,   86.38,-999,    1.4,   -2.3,   -3.7,-999,   0.2,   4,     -999,   4
03.02.2015,20150203,   3,   -4.2,   3.9,  -999,    -999,   85.75,-999,   -0.2,  -12.2,  -14.3,-999,   0.0,   0,     -999,   3
04.02.2015,20150204,   3,   -6.8,   3.2,  -999,    -999,   83.79,-999,    1.1,  -13.4,  -15.4,-999,   0.0,   0,     -999,   3
05.02.2015,20150205,   3,   -2.3,   3.9,  -999,    -999,   75.33,-999,   -0.9,   -4.2,   -4.5,-999,   0.0,   0,     -999,   2
06.02.2015,20150206,   3,   -2.7,   3.4,  -999,    -999,   68.38,-999,   -0.3,   -4.5,   -5.4,-999,   0.0,   0,     -999,   2
07.02.2015,20150207,   3,   -4.2,   3.3,  -999,    -999,   73.92,-999,    1.3,   -8.3,  -10.0,-999,   0.2,   4,     -999,   2
08.02.2015,20150208,   3,   -1.1,   4.0,  -999,    -999,   70.29,-999,    1.1,   -5.6,   -8.9,-999,   2.8,   4,     -999,   2
09.02.2015,20150209,   3,   -0.6,   5.0,  -999,    -999,   83.46,-999,    1.8,   -5.6,   -8.9,-999,   0.6,   4,     -999,   7
10.02.2015,20150210,   3,    1.4,   6.1,  -999,    -999,   89.96,-999,    2.6,    0.4,    0.2,-999,   0.0,   0,     -999,   3
11.02.2015,20150211,   3,    0.1,   5.7,  -999,    -999,   92.71,-999,    1.2,   -1.3,   -1.2,-999,   0.0,   0,     -999,   2
12.02.2015,20150212,   3,   -1.5,   5.1,  -999,    -999,   93.08,-999,   -0.6,   -2.1,   -2.0,-999,   0.0,   0,     -999,   0
13.02.2015,20150213,   3,   -1.5,   5.0,  -999,    -999,   92.17,-999,   -0.3,   -2.3,   -2.2,-999,   0.0,   0,     -999,   0
14.02.2015,20150214,   3,   -2.2,   4.7,  -999,    -999,   91.04,-999,    0.1,   -3.9,   -4.5,-999,   0.0,   0,     -999,   0
15.02.2015,20150215,   3,   -0.3,   5.1,  -999,    -999,   85.00,-999,    3.0,   -4.1,   -6.0,-999,   0.0,   0,     -999,   0
16.02.2015,20150216,   3,   -1.2,   5.0,  -999,    -999,   90.08,-999,    3.5,   -5.3,   -6.8,-999,   0.0,   0,     -999,   0
17.02.2015,20150217,   3,   -2.0,   4.9,  -999,    -999,   91.46,-999,    2.5,   -6.2,   -8.0,-999,   0.0,   0,     -999,   0
18.02.2015,20150218,   3,   -0.7,   5.2,  -999,    -999,   88.46,-999,   -0.1,   -2.2,   -2.0,-999,   0.0,   0,     -999,   0
19.02.2015,20150219,   3,   -2.2,   4.8,  -999,    -999,   92.79,-999,   -1.2,   -3.3,   -3.8,-999,   0.0,   0,     -999,   0
20.02.2015,20150220,   3,   -0.4,   4.7,  -999,    -999,   82.17,-999,    7.6,   -5.0,   -7.0,-999,   0.0,   0,     -999,   0
21.02.2015,20150221,   3,   -0.3,   4.9,  -999,    -999,   83.00,-999,    8.2,   -6.2,   -8.1,-999,   0.0,   0,     -999,   0
22.02.2015,20150222,   3,    1.0,   5.9,  -999,    -999,   90.13,-999,    4.4,   -1.7,   -3.6,-999,   0.4,   4,     -999,   0
23.02.2015,20150223,   3,    1.9,   6.3,  -999,    -999,   89.46,-999,    4.7,   -2.1,   -4.5,-999,   1.0,   4,     -999,   0
24.02.2015,20150224,   3,    2.8,   6.3,  -999,    -999,   84.75,-999,    6.0,   -0.9,   -3.0,-999,   0.4,   4,     -999,   0
25.02.2015,20150225,   3,    1.1,   5.7,  -999,    -999,   86.88,-999,    5.3,   -2.6,   -5.3,-999,   0.0,   0,     -999,   0
26.02.2015,20150226,   3,   -0.4,   4.9,  -999,    -999,   85.29,-999,    8.0,   -4.3,   -7.2,-999,   0.0,   0,     -999,   0
27.02.2015,20150227,   3,    0.2,   5.1,  -999,    -999,   82.21,-999,    9.0,   -6.2,   -8.8,-999,   0.0,   4,     -999,   0
28.02.2015,20150228,   3,    1.3,   6.0,  -999,    -999,   89.46,-999,    3.4,   -2.0,   -4.5,-999,   0.2,   4,     -999,   0
01.03.2015,20150301,   3,    3.0,   6.8,  -999,    -999,   88.88,-999,    6.3,   -0.1,   -2.0,-999,   4.7,   4,     -999,   0
02.03.2015,20150302,   3,    4.7,   7.3,  -999,    -999,   84.63,-999,    8.0,    0.9,   -0.8,-999,   9.6,   4,     -999,   0
03.03.2015,20150303,   3,    3.4,   5.3,  -999,    -999,   69.00,-999,    7.7,   -0.2,   -2.2,-999,   0.1,   4,     -999,   0
04.03.2015,20150304,   3,    3.4,   5.4,  -999,    -999,   69.50,-999,    6.1,   -1.2,   -4.4,-999,   0.7,   4,     -999,   0
05.03.2015,20150305,   3,    2.2,   5.2,  -999,    -999,   74.08,-999,    5.8,    0.3,   -1.2,-999,   0.0,   4,     -999,   0
06.03.2015,20150306,   3,    2.3,   5.8,  -999,    -999,   80.38,-999,    5.1,   -2.0,   -5.1,-999,   0.0,   0,     -999,   0
07.03.2015,20150307,   3,    2.8,   5.6,  -999,    -999,   78.46,-999,    9.9,   -2.6,   -5.0,-999,   0.0,   0,     -999,   0
08.03.2015,20150308,   3,    3.1,   5.7,  -999,    -999,   78.29,-999,   13.4,   -4.2,   -6.2,-999,   0.0,   0,     -999,   0
09.03.2015,20150309,   3,    3.4,   5.5,  -999,    -999,   75.08,-999,   13.2,   -2.5,   -5.3,-999,   0.0,   0,     -999,   0
10.03.2015,20150310,   3,    4.3,   5.9,  -999,    -999,   74.54,-999,   14.8,   -4.9,   -7.5,-999,   3.1,   4,     -999,   0
11.03.2015,20150311,   3,    4.1,   6.1,  -999,    -999,   74.25,-999,    7.2,   -0.5,   -2.4,-999,   0.4,   4,     -999,   0
12.03.2015,20150312,   3,    3.0,   5.7,  -999,    -999,   76.38,-999,    6.8,   -0.9,   -3.8,-999,   0.0,   0,     -999,   0
13.03.2015,20150313,   3,    1.6,   5.6,  -999,    -999,   82.08,-999,    3.5,   -3.0,   -5.4,-999,   0.0,   0,     -999,   0
14.03.2015,20150314,   3,    2.6,   6.2,  -999,    -999,   84.42,-999,    5.2,    1.4,    1.1,-999,   0.0,   0,     -999,   0
15.03.2015,20150315,   3,    3.7,   6.6,  -999,    -999,   83.25,-999,    8.3,    0.7,   -1.9,-999,   0.0,   0,     -999,   0
16.03.2015,20150316,   3,    5.9,   6.3,  -999,    -999,   70.13,-999,   14.7,   -2.7,   -4.8,-999,   0.0,   0,     -999,   0
17.03.2015,20150317,   3,    7.1,   7.2,  -999,    -999,   72.04,-999,   14.7,   -1.3,   -3.3,-999,   0.0,   0,     -999,   0
18.03.2015,20150318,   3,    5.3,   6.1,  -999,    -999,   71.38,-999,   14.4,   -2.4,   -5.2,-999,   0.0,   0,     -999,   0
19.03.2015,20150319,   3,    3.9,   5.4,  -999,    -999,   71.83,-999,   14.0,   -3.8,   -6.5,-999,   0.0,   0,     -999,   0
20.03.2015,20150320,   3,    3.5,   5.6,  -999,    -999,   75.17,-999,   14.1,   -3.7,   -6.2,-999,   0.0,   0,     -999,   0
21.03.2015,20150321,   3,    5.0,   5.7,  -999,    -999,   68.46,-999,   14.2,   -4.6,   -7.1,-999,   1.9,   4,     -999,   0
22.03.2015,20150322,   3,    3.3,   6.5,  -999,    -999,   84.21,-999,    5.5,   -1.3,   -3.8,-999,   0.0,   0,     -999,   0
23.03.2015,20150323,   3,    2.7,   6.1,  -999,    -999,   83.83,-999,   10.7,   -2.3,   -4.9,-999,   0.0,   0,     -999,   0
24.03.2015,20150324,   3,    4.2,   6.7,  -999,    -999,   82.46,-999,   14.2,   -3.1,   -5.4,-999,   0.0,   0,     -999,   0
25.03.2015,20150325,   3,    7.3,   7.4,  -999,    -999,   74.00,-999,   15.6,   -2.5,   -4.4,-999,   0.0,   0,     -999,   0
26.03.2015,20150326,   3,    6.4,   8.3,  -999,    -999,   85.83,-999,    8.8,    3.9,    1.9,-999,   1.9,   4,     -999,   0
27.03.2015,20150327,   3,    5.5,   7.1,  -999,    -999,   79.13,-999,    9.9,    3.8,    3.1,-999,   0.9,   4,     -999,   0
28.03.2015,20150328,   3,    6.2,   6.1,  -999,    -999,   65.88,-999,   10.8,    2.8,    0.2,-999,   0.6,   4,     -999,   0
29.03.2015,20150329,   3,    8.6,   9.4,  -999,    -999,   84.04,-999,   10.9,    5.6,    5.2,-999,   9.2,   4,     -999,   0
30.03.2015,20150330,   3,    5.4,   6.9,  -999,    -999,   77.00,-999,    9.7,    0.9,   -1.5,-999,   3.9,   4,     -999,   0
31.03.2015,20150331,   3,    6.9,   7.9,  -999,    -999,   77.92,-999,   12.3,    1.0,    0.2,-999,   7.9,   4,     -999,   0
01.04.2015,20150401,   3,    2.5,   6.0,  -999,    -999,   82.54,-999,    7.2,    0.2,   -0.5,-999,   2.5,   4,     -999,   0
02.04.2015,20150402,   3,    2.2,   6.1,  -999,    -999,   85.29,-999,    5.4,   -0.6,   -3.0,-999,   4.5,   4,     -999,   0
03.04.2015,20150403,   3,    2.5,   5.2,  -999,    -999,   73.38,-999,    9.1,   -1.8,   -4.6,-999,   0.0,   0,     -999,   0
04.04.2015,20150404,   3,    2.3,   4.9,  -999,    -999,   71.25,-999,    7.6,   -1.8,   -4.9,-999,   0.0,   0,     -999,   0
05.04.2015,20150405,   3,    1.4,   4.5,  -999,    -999,   68.92,-999,    7.5,   -4.2,   -7.0,-999,   0.0,   0,     -999,   0
06.04.2015,20150406,   3,    0.7,   5.3,  -999,    -999,   83.08,-999,    6.2,   -3.5,   -5.8,-999,   0.7,   4,     -999,   0
07.04.2015,20150407,   3,    3.0,   5.1,  -999,    -999,   70.79,-999,   11.0,   -4.1,   -7.2,-999,   0.0,   0,     -999,   0
08.04.2015,20150408,   3,    5.0,   6.7,  -999,    -999,   77.17,-999,   11.1,   -2.8,   -5.3,-999,   0.0,   0,     -999,   0
09.04.2015,20150409,   3,    8.0,   8.2,  -999,    -999,   78.04,-999,   15.7,   -0.6,   -2.7,-999,   0.0,   0,     -999,   0
10.04.2015,20150410,   3,    9.2,   8.4,  -999,    -999,   75.71,-999,   19.7,    0.6,   -1.4,-999,   0.0,   0,     -999,   0
11.04.2015,20150411,   3,   10.4,   8.5,  -999,    -999,   70.38,-999,   18.2,    1.0,   -0.8,-999,   0.0,   0,     -999,   0
12.04.2015,20150412,   3,   11.3,   9.8,  -999,    -999,   74.13,-999,   17.2,    4.0,    0.8,-999,   0.0,   0,     -999,   0
13.04.2015,20150413,   3,    9.3,   8.0,  -999,    -999,   70.33,-999,   16.5,    0.8,   -2.6,-999,   0.0,   0,     -999,   0
14.04.2015,20150414,   3,    8.2,   6.9,  -999,    -999,   66.83,-999,   17.2,   -1.4,   -3.8,-999,   0.0,   0,     -999,   0
15.04.2015,20150415,   3,   13.1,   8.7,  -999,    -999,   62.00,-999,   23.0,    2.6,    0.1,-999,   0.0,   0,     -999,   0
16.04.2015,20150416,   3,   13.7,   9.2,  -999,    -999,   61.46,-999,   22.0,    3.8,    0.0,-999,   0.1,   4,     -999,   0
17.04.2015,20150417,   3,   10.1,   9.5,  -999,    -999,   75.83,-999,   14.4,    2.5,   -0.6,-999,   0.3,   4,     -999,   0
18.04.2015,20150418,   3,    3.9,   5.5,  -999,    -999,   70.58,-999,   10.8,   -2.6,   -5.3,-999,   0.0,   0,     -999,   0
19.04.2015,20150419,   3,    4.8,   5.1,  -999,    -999,   64.96,-999,   15.0,   -4.5,   -7.0,-999,   0.0,   0,     -999,   0
20.04.2015,20150420,   3,    7.7,   6.3,  -999,    -999,   64.13,-999,   17.8,   -2.5,   -5.4,-999,   0.0,   0,     -999,   0
21.04.2015,20150421,   3,   10.1,   6.4,  -999,    -999,   59.33,-999,   20.9,   -0.7,   -3.7,-999,   0.0,   0,     -999,   0
22.04.2015,20150422,   3,    8.5,   6.5,  -999,    -999,   62.88,-999,   17.5,   -1.0,   -3.7,-999,   0.0,   0,     -999,   0
23.04.2015,20150423,   3,    7.3,   7.6,  -999,    -999,   75.04,-999,   13.2,    0.8,   -2.3,-999,   0.0,   0,     -999,   0
24.04.2015,20150424,   3,    9.1,   7.4,  -999,    -999,   68.33,-999,   16.6,    1.5,   -2.1,-999,   0.0,   0,     -999,   0
25.04.2015,20150425,   3,   10.8,   9.4,  -999,    -999,   74.42,-999,   19.5,   -0.7,   -3.4,-999,   2.7,   4,     -999,   0
26.04.2015,20150426,   3,   13.6,  11.9,  -999,    -999,   77.92,-999,   19.8,    6.2,    3.1,-999,   0.0,   0,     -999,   0
27.04.2015,20150427,   3,   14.5,  10.5,  -999,    -999,   67.96,-999,   23.6,    3.4,    1.3,-999,  11.0,   4,     -999,   0
28.04.2015,20150428,   3,    7.2,   9.2,  -999,    -999,   89.50,-999,   11.8,    1.7,   -0.3,-999,   6.9,   4,     -999,   0
29.04.2015,20150429,   3,    7.1,   7.1,  -999,    -999,   74.54,-999,   14.2,    0.8,   -1.5,-999,   0.0,   0,     -999,   0
30.04.2015,20150430,   3,    7.9,   8.1,  -999,    -999,   77.58,-999,   14.4,    0.9,   -1.1,-999,   2.2,   4,     -999,   0
01.05.2015,20150501,   3,    8.6,   9.8,  -999,    -999,   87.29,-999,   10.4,    6.9,    6.4,-999,   7.3,   4,     -999,-999
02.05.2015,20150502,   3,    9.7,   9.4,  -999,    -999,   79.42,-999,   14.4,    6.1,    3.4,-999,   1.7,   4,     -999,-999
03.05.2015,20150503,   3,   11.9,  12.9,  -999,    -999,   91.38,-999,   15.4,    6.5,    6.3,-999,   3.3,   4,     -999,-999
04.05.2015,20150504,   3,   16.5,  14.9,  -999,    -999,   80.08,-999,   21.3,   11.7,    9.3,-999,   0.0,   0,     -999,-999
05.05.2015,20150505,   3,   18.5,  15.5,  -999,    -999,   74.79,-999,   25.7,   11.6,    9.2,-999,  20.5,   4,     -999,-999
06.05.2015,20150506,   3,   12.9,  13.2,  -999,    -999,   88.42,-999,   15.3,    9.5,    7.7,-999,   5.2,   4,     -999,-999
07.05.2015,20150507,   3,   11.3,   9.7,  -999,    -999,   74.67,-999,   17.8,    3.9,    2.0,-999,   0.0,   0,     -999,-999
08.05.2015,20150508,   3,   12.5,  10.2,  -999,    -999,   73.79,-999,   22.2,    4.0,    2.5,-999,   0.9,   4,     -999,-999
09.05.2015,20150509,   3,   12.7,  13.0,  -999,    -999,   87.96,-999,   16.6,    8.3,    7.8,-999,   2.7,   4,     -999,-999
10.05.2015,20150510,   3,   13.0,  10.0,  -999,    -999,   69.50,-999,   19.9,    4.8,    3.1,-999,   0.0,   0,     -999,-999
11.05.2015,20150511,   3,   12.6,  10.2,  -999,    -999,   73.38,-999,   22.3,    2.7,    1.0,-999,   0.0,   0,     -999,-999
12.05.2015,20150512,   3,   16.8,  11.9,  -999,    -999,   64.71,-999,   24.2,    5.2,    3.2,-999,   0.0,   0,     -999,-999
13.05.2015,20150513,   3,   15.5,  11.9,  -999,    -999,   69.79,-999,   21.3,   10.7,    8.4,-999,   0.4,   4,     -999,-999
14.05.2015,20150514,   3,   14.6,  10.4,  -999,    -999,   65.33,-999,   20.5,    9.8,    7.6,-999,   0.0,   0,     -999,-999
15.05.2015,20150515,   3,   12.3,   9.5,  -999,    -999,   67.50,-999,   18.0,    5.3,    3.1,-999,   0.0,   0,     -999,-999
16.05.2015,20150516,   3,   13.6,   9.3,  -999,    -999,   63.25,-999,   21.2,    2.4,    0.5,-999,   0.0,   0,     -999,-999
17.05.2015,20150517,   3,   12.7,  10.1,  -999,    -999,   70.42,-999,   18.3,    4.3,    3.1,-999,   0.0,   0,     -999,-999
18.05.2015,20150518,   3,   13.4,  10.8,  -999,    -999,   72.17,-999,   22.3,    2.9,    1.7,-999,   0.0,   0,     -999,-999
19.05.2015,20150519,   3,   13.5,  13.2,  -999,    -999,   85.33,-999,   17.0,   10.0,    8.1,-999,   8.4,   4,     -999,-999
20.05.2015,20150520,   3,    8.7,  10.4,  -999,    -999,   91.96,-999,   10.3,    7.3,    8.0,-999,   9.1,   4,     -999,-999
21.05.2015,20150521,   3,    9.3,  10.6,  -999,    -999,   90.50,-999,   13.3,    6.5,    4.7,-999,   0.8,   4,     -999,-999
22.05.2015,20150522,   3,   11.1,   9.2,  -999,    -999,   72.92,-999,   16.7,    6.0,    4.1,-999,   0.0,   0,     -999,-999
23.05.2015,20150523,   3,   12.4,   9.9,  -999,    -999,   71.38,-999,   18.4,    6.9,    5.9,-999,   0.0,   0,     -999,-999
24.05.2015,20150524,   3,   12.0,  12.5,  -999,    -999,   88.75,-999,   15.6,    9.5,    9.8,-999,   0.2,   4,     -999,-999
25.05.2015,20150525,   3,   13.4,  12.4,  -999,    -999,   81.92,-999,   19.8,    9.6,    9.2,-999,   1.0,   4,     -999,-999
26.05.2015,20150526,   3,   11.8,  10.1,  -999,    -999,   73.83,-999,   16.4,    7.5,    6.7,-999,   0.1,   4,     -999,-999
27.05.2015,20150527,   3,    9.3,   8.4,  -999,    -999,   72.50,-999,   13.1,    2.3,    0.2,-999,   0.0,   0,     -999,-999
28.05.2015,20150528,   3,   10.8,   9.0,  -999,    -999,   72.08,-999,   18.6,    1.8,   -0.1,-999,   0.0,   0,     -999,-999
29.05.2015,20150529,   3,   14.0,  12.2,  -999,    -999,   77.25,-999,   20.4,    8.1,    6.4,-999,   0.1,   4,     -999,-999
30.05.2015,20150530,   3,   12.2,  11.3,  -999,    -999,   80.00,-999,   16.1,    5.3,    2.7,-999,   5.6,   4,     -999,-999
31.05.2015,20150531,   3,   13.1,  11.1,  -999,    -999,   74.83,-999,   20.3,    2.9,    1.1,-999,   0.0,   0,     -999,-999
01.06.2015,20150601,   3,   17.8,  14.1,  -999,    -999,   71.13,-999,   25.1,   10.9,    8.6,-999,   6.5,   4,     -999,-999
02.06.2015,20150602,   3,   17.5,  14.5,  -999,    -999,   74.92,-999,   25.6,   10.6,    9.0,-999,   0.0,   0,     -999,-999
03.06.2015,20150603,   3,   19.8,  13.4,  -999,    -999,   63.63,-999,   29.0,   10.1,    8.3,-999,   0.0,   0,     -999,-999
04.06.2015,20150604,   3,   19.4,  12.5,  -999,    -999,   57.29,-999,   26.5,   12.3,   10.2,-999,   0.0,   0,     -999,-999
05.06.2015,20150605,   3,   19.3,  14.0,  -999,    -999,   65.92,-999,   28.9,    8.9,    7.8,-999,   0.0,   0,     -999,-999
06.06.2015,20150606,   3,   21.6,  16.3,  -999,    -999,   67.29,-999,   31.6,   10.4,    9.4,-999,   2.5,   4,     -999,-999
07.06.2015,20150607,   3,   21.1,  18.5,  -999,    -999,   74.83,-999,   27.8,   16.3,   15.9,-999,  21.6,   4,     -999,-999
08.06.2015,20150608,   3,   14.3,  13.8,  -999,    -999,   85.08,-999,   17.5,   11.6,   11.5,-999,  37.5,   4,     -999,-999
09.06.2015,20150609,   3,   11.4,  12.2,  -999,    -999,   90.58,-999,   12.0,   10.8,   11.1,-999,   0.9,   4,     -999,-999
10.06.2015,20150610,   3,   14.0,  13.0,  -999,    -999,   81.50,-999,   18.3,   10.7,   11.0,-999,   0.0,   0,     -999,-999
11.06.2015,20150611,   3,   17.4,  14.9,  -999,    -999,   75.58,-999,   22.1,   12.9,   11.5,-999,   0.0,   0,     -999,-999
12.06.2015,20150612,   3,   19.5,  16.1,  -999,    -999,   73.71,-999,   28.5,   10.6,    9.5,-999,   0.0,   0,     -999,-999
13.06.2015,20150613,   3,   20.2,  16.8,  -999,    -999,   73.79,-999,   27.3,   12.6,   11.7,-999,   0.0,   0,     -999,-999
14.06.2015,20150614,   3,   20.2,  16.5,  -999,    -999,   72.25,-999,   27.4,   12.8,   11.9,-999,   0.3,   4,     -999,-999
15.06.2015,20150615,   3,   15.8,  14.5,  -999,    -999,   80.29,-999,   18.3,   10.4,    8.5,-999,   8.5,   4,     -999,-999
16.06.2015,20150616,   3,   14.2,  10.9,  -999,    -999,   69.38,-999,   19.6,    8.1,    6.6,-999,   0.0,   0,     -999,-999
17.06.2015,20150617,   3,   13.8,   9.4,  -999,    -999,   61.58,-999,   19.6,    9.2,    8.4,-999,   0.0,   0,     -999,-999
18.06.2015,20150618,   3,   13.6,  13.4,  -999,    -999,   85.63,-999,   16.8,    8.7,    7.7,-999,   1.5,   4,     -999,-999
19.06.2015,20150619,   3,   12.8,  11.6,  -999,    -999,   78.46,-999,   16.0,   10.7,   10.2,-999,   1.2,   4,     -999,-999
20.06.2015,20150620,   3,   11.0,  11.0,  -999,    -999,   84.54,-999,   16.2,    8.4,    7.8,-999,   3.3,   4,     -999,-999
21.06.2015,20150621,   3,   12.0,  11.6,  -999,    -999,   83.04,-999,   14.6,    8.6,    8.5,-999,   0.1,   4,     -999,-999
22.06.2015,20150622,   3,   13.6,  13.1,  -999,    -999,   84.08,-999,   19.3,   10.3,    8.0,-999,   8.2,   4,     -999,-999
23.06.2015,20150623,   3,   11.8,  10.6,  -999,    -999,   77.25,-999,   16.1,    8.4,    7.3,-999,   1.9,   4,     -999,-999
24.06.2015,20150624,   3,   12.8,  11.0,  -999,    -999,   76.21,-999,   18.9,    6.0,    4.2,-999,   0.0,   0,     -999,-999
